year,week,file,name
2013,15,ipgb20130409_wk15.zip,ipgb20130409.xml
2013,16,ipgb20130416_wk16.zip,ipgb20130416.xml
2013,17,ipgb20130423_wk17.zip,ipgb20130423.xml
2013,18,ipgb20130430_wk18.zip,ipgb20130430.xml
2013,19,ipgb20130507_wk19.zip,ipgb20130507.xml
2013,20,ipgb20130514_wk20.zip,ipgb20130514.xml
2013,21,ipgb20130521_wk21.zip,ipgb20130521.xml
2013,22,ipgb20130528_wk22.zip,ipgb20130528.xml
2013,23,ipgb20130604_wk23.zip,ipgb20130604.xml
2013,24,ipgb20130611_wk24.zip,ipgb20130611.xml
2013,25,ipgb20130618_wk25.zip,ipgb20130618.xml
2013,26,ipgb20130625_wk26.zip,ipgb20130625.xml
2013,27,ipgb20130702_wk27.zip,ipgb20130702.xml
2013,28,ipgb20130709_wk28.zip,ipgb20130709.xml
2013,29,ipgb20130716_wk29.zip,ipgb20130716.xml
2013,30,ipgb20130723_wk30.zip,ipgb20130723.xml
2013,31,ipgb20130730_wk31.zip,ipgb20130730.xml
2013,32,ipgb20130806_wk32.zip,ipgb20130806.xml
2013,33,ipgb20130813_wk33.zip,ipgb20130813.xml
2013,34,ipgb20130820_wk34.zip,ipgb20130820.xml
2013,35,ipgb20130827_wk35.zip,ipgb20130827.xml
2013,36,ipgb20130903_wk36.zip,ipgb20130903.xml
2013,37,ipgb20130910_wk37.zip,ipgb20130910.xml
2013,38,ipgb20130917_wk38.zip,ipgb20130917.xml
2013,39,ipgb20130924_wk39.zip,ipgb20130924.xml
2013,40,ipgb20131001_wk40.zip,ipgb20131001.xml
2013,41,ipgb20131008_wk41.zip,ipgb20131008.xml
2013,42,ipgb20131015_wk42.zip,ipgb20131015.xml
2013,43,ipgb20131022_wk43.zip,ipgb20131022.xml
2013,44,ipgb20131029_wk44.zip,ipgb20131029.xml
2013,45,ipgb20131105_wk45.zip,ipgb20131105.xml
2013,46,ipgb20131112_wk46.zip,ipgb20131112.xml
2013,47,ipgb20131119_wk47.zip,ipgb20131119.xml
2013,48,ipgb20131126_wk48.zip,ipgb20131126.xml
2013,49,ipgb20131203_wk49.zip,ipgb20131203.xml
2013,50,ipgb20131210_wk50.zip,ipgb20131210.xml
2013,51,ipgb20131217_wk51.zip,ipgb20131217.xml
2013,52,ipgb20131224_wk52.zip,ipgb20131224.xml
2013,53,ipgb20131231_wk53.zip,ipgb20131231.xml
2014,1,ipgb20140107_wk01.zip,ipgb20140107.xml
2014,2,ipgb20140114_wk02.zip,ipgb20140114.xml
2014,3,ipgb20140121_wk03.zip,ipgb20140121.xml
2014,4,ipgb20140128_wk04.zip,ipgb20140128.xml
2014,5,ipgb20140204_wk05.zip,ipgb20140204.xml
2014,6,ipgb20140211_wk06.zip,ipgb20140211.xml
2014,7,ipgb20140218_wk07.zip,ipgb20140218.xml
2014,8,ipgb20140225_wk08.zip,ipgb20140225.xml
2014,9,ipgb20140304_wk09.zip,ipgb20140304.xml
2014,10,ipgb20140311_wk10.zip,ipgb20140311.xml
2014,11,ipgb20140318_wk11.zip,ipgb20140318.xml
2014,12,ipgb20140325_wk12.zip,ipgb20140325.xml
2014,13,ipgb20140401_wk13.zip,ipgb20140401.xml
2014,14,ipgb20140408_wk14.zip,ipgb20140408.xml
2014,15,ipgb20140415_wk15.zip,ipgb20140415.xml
2014,16,ipgb20140422_wk16.zip,ipgb20140422.xml
2014,17,ipgb20140429_wk17.zip,ipgb20140429.xml
2014,18,ipgb20140506_wk18.zip,ipgb20140506.xml
2014,19,ipgb20140513_wk19.zip,ipgb20140513.xml
2014,20,ipgb20140520_wk20.zip,ipgb20140520.xml
2014,21,ipgb20140527_wk21.zip,ipgb20140527.xml
2014,22,ipgb20140603_wk22.zip,ipgb20140603.xml
2014,23,ipgb20140610_wk23.zip,ipgb20140610.xml
2014,24,ipgb20140617_wk24.zip,ipgb20140617.xml
2014,25,ipgb20140624_wk25.zip,ipgb20140624.xml
2014,26,ipgb20140701_wk26.zip,ipgb20140701.xml
2014,27,ipgb20140708_wk27.zip,ipgb20140708.xml
2014,28,ipgb20140715_wk28.zip,ipgb20140715.xml
2014,29,ipgb20140722_wk29.zip,ipgb20140722.xml
2014,30,ipgb20140729_wk30.zip,ipgb20140729.xml
2014,31,ipgb20140805_wk31.zip,ipgb20140805.xml
2014,32,ipgb20140812_wk32.zip,ipgb20140812.xml
2014,33,ipgb20140819_wk33.zip,ipgb20140819.xml
2014,34,ipgb20140826_wk34.zip,ipgb20140826.xml
2014,35,ipgb20140902_wk35.zip,ipgb20140902.xml
2014,36,ipgb20140909_wk36.zip,ipgb20140909.xml
2014,37,ipgb20140916_wk37.zip,ipgb20140916.xml
2014,38,ipgb20140923_wk38.zip,ipgb20140923.xml
2014,39,ipgb20140930_wk39.zip,ipgb20140930.xml
2014,40,ipgb20141007_wk40.zip,ipgb20141007.xml
2014,41,ipgb20141014_wk41.zip,ipgb20141014.xml
2014,42,ipgb20141021_wk42.zip,ipgb20141021.xml
2014,43,ipgb20141028_wk43.zip,ipgb20141028.xml
2014,44,ipgb20141104_wk44.zip,ipgb20141104.xml
2014,45,ipgb20141111_wk45.zip,ipgb20141111.xml
2014,46,ipgb20141118_wk46.zip,ipgb20141118.xml
2014,47,ipgb20141125_wk47.zip,ipgb20141125.xml
2014,48,ipgb20141202_wk48.zip,ipgb20141202.xml
2014,49,ipgb20141209_wk49.zip,ipgb20141209.xml
2014,50,ipgb20141216_wk50.zip,ipgb20141216.xml
2014,51,ipgb20141223_wk51.zip,ipgb20141223.xml
2014,52,ipgb20141230_wk52.zip,ipgb20141230.xml
2015,1,ipgb20150106_wk01.zip,ipgb20150106.xml
2015,2,ipgb20150113_wk02.zip,ipgb20150113.xml
2015,3,ipgb20150120_wk03.zip,ipgb20150120.xml
2015,4,ipgb20150127_wk04.zip,ipgb20150127.xml
2015,5,ipgb20150203_wk05.zip,ipgb20150203.xml
2015,6,ipgb20150210_wk06.zip,ipgb20150210.xml
2015,7,ipgb20150217_wk07.zip,ipgb20150217.xml
2015,8,ipgb20150224_wk08.zip,ipgb20150224.xml
2015,9,ipgb20150303_wk09.zip,ipgb20150303.xml
2015,10,ipgb20150310_wk10.zip,ipgb20150310.xml
2015,11,ipgb20150317_wk11.zip,ipgb20150317.xml
2015,12,ipgb20150324_wk12.zip,ipgb20150324.xml
2015,13,ipgb20150331_wk13.zip,ipgb20150331.xml
2015,14,ipgb20150407_wk14.zip,ipgb20150407.xml
2015,15,ipgb20150414_wk15.zip,ipgb20150414.xml
2015,16,ipgb20150421_wk16.zip,ipgb20150421.xml
2015,17,ipgb20150428_wk17.zip,ipgb20150428.xml
2015,18,ipgb20150505_wk18.zip,ipgb20150505.xml
2015,19,ipgb20150512_wk19.zip,ipgb20150512.xml
2015,20,ipgb20150519_wk20.zip,ipgb20150519.xml
2015,21,ipgb20150526_wk21.zip,ipgb20150526.xml
2015,22,ipgb20150602_wk22.zip,ipgb20150602.xml
2015,23,ipgb20150609_wk23.zip,ipgb20150609.xml
2015,24,ipgb20150616_wk24.zip,ipgb20150616.xml
2015,25,ipgb20150623_wk25.zip,ipgb20150623.xml
2015,26,ipgb20150630_wk26.zip,ipgb20150630.xml
2015,27,ipgb20150707_wk27.zip,ipgb20150707.xml
2015,28,ipgb20150714_wk28.zip,ipgb20150714.xml
2015,29,ipgb20150721_wk29.zip,ipgb20150721.xml
2015,30,ipgb20150728_wk30.zip,ipgb20150728.xml
2015,31,ipgb20150804_wk31.zip,ipgb20150804.xml
2015,32,ipgb20150811_wk32.zip,ipgb20150811.xml
2015,33,ipgb20150818_wk33.zip,ipgb20150818.xml
2015,34,ipgb20150825_wk34.zip,ipgb20150825.xml
2015,35,ipgb20150901_wk35.zip,ipgb20150901.xml
2015,36,ipgb20150908_wk36.zip,ipgb20150908.xml
2015,37,ipgb20150915_wk37.zip,ipgb20150915.xml
2015,38,ipgb20150922_wk38.zip,ipgb20150922.xml
2015,39,ipgb20150929_wk39.zip,ipgb20150929.xml
2015,40,ipgb20151006_wk40.zip,ipgb20151006.xml
2015,41,ipgb20151013_wk41.zip,ipgb20151013.xml
2015,42,ipgb20151020_wk42.zip,ipgb20151020.xml
2015,43,ipgb20151027_wk43.zip,ipgb20151027.xml
2015,44,ipgb20151103_wk44.zip,ipgb20151103.xml
2015,45,ipgb20151110_wk45.zip,ipgb20151110.xml
2015,46,ipgb20151117_wk46.zip,ipgb20151117.xml
2015,47,ipgb20151124_wk47.zip,ipgb20151124.xml
2015,48,ipgb20151201_wk48.zip,ipgb20151201.xml
2015,49,ipgb20151208_wk49.zip,ipgb20151208.xml
2015,50,ipgb20151215_wk50.zip,ipgb20151215.xml
2015,51,ipgb20151222_wk51.zip,ipgb20151222.xml
2015,52,ipgb20151229_wk52.zip,ipgb20151229.xml
2016,1,ipgb20160105_wk01.zip,ipgb20160105.xml
2016,2,ipgb20160112_wk02.zip,ipgb20160112.xml
2016,3,ipgb20160119_wk03.zip,ipgb20160119.xml
2016,4,ipgb20160126_wk04.zip,ipgb20160126.xml
2016,5,ipgb20160202_wk05.zip,ipgb20160202.xml
2016,6,ipgb20160209_wk06.zip,ipgb20160209.xml
2016,7,ipgb20160216_wk07.zip,ipgb20160216.xml
2016,8,ipgb20160223_wk08.zip,ipgb20160223.xml
2016,9,ipgb20160301_wk09.zip,ipgb20160301.xml
2016,10,ipgb20160308_wk10.zip,ipgb20160308.xml
2016,11,ipgb20160315_wk11.zip,ipgb20160315.xml
2016,12,ipgb20160322_wk12.zip,ipgb20160322.xml
2016,13,ipgb20160329_wk13.zip,ipgb20160329.xml
2016,14,ipgb20160405_wk14.zip,ipgb20160405.xml
2016,15,ipgb20160412_wk15.zip,ipgb20160412.xml
2016,16,ipgb20160419_wk16.zip,ipgb20160419.xml
2016,17,ipgb20160426_wk17.zip,ipgb20160426.xml
2016,18,ipgb20160503_wk18.zip,ipgb20160503.xml
2016,19,ipgb20160510_wk19.zip,ipgb20160510.xml
2016,20,ipgb20160517_wk20.zip,ipgb20160517.xml
2016,21,ipgb20160524_wk21.zip,ipgb20160524.xml
2016,22,ipgb20160531_wk22.zip,ipgb20160531.xml
2016,23,ipgb20160607_wk23.zip,ipgb20160607.xml
2016,24,ipgb20160614_wk24.zip,ipgb20160614.xml
2016,25,ipgb20160621_wk25.zip,ipgb20160621.xml
2016,26,ipgb20160628_wk26.zip,ipgb20160628.xml
2016,27,ipgb20160705_wk27.zip,ipgb20160705.xml
2016,28,ipgb20160712_wk28.zip,ipgb20160712.xml
2016,29,ipgb20160719_wk29.zip,ipgb20160719.xml
2016,30,ipgb20160726_wk30.zip,ipgb20160726.xml
2016,31,ipgb20160802_wk31.zip,ipgb20160802.xml
2016,32,ipgb20160809_wk32.zip,ipgb20160809.xml
2016,33,ipgb20160816_wk33.zip,ipgb20160816.xml
2016,34,ipgb20160823_wk34.zip,ipgb20160823.xml
2016,35,ipgb20160830_wk35.zip,ipgb20160830.xml
2016,36,ipgb20160906_wk36.zip,ipgb20160906.xml
2016,37,ipgb20160913_wk37.zip,ipgb20160913.xml
2016,38,ipgb20160920_wk38.zip,ipgb20160920.xml
2016,39,ipgb20160927_wk39.zip,ipgb20160927.xml
2016,40,ipgb20161004_wk40.zip,ipgb20161004.xml
2016,41,ipgb20161011_wk41.zip,ipgb20161011.xml
2016,42,ipgb20161018_wk42.zip,ipgb20161018.xml
2016,43,ipgb20161025_wk43.zip,ipgb20161025.xml
2016,44,ipgb20161101_wk44.zip,ipgb20161101.xml
2016,45,ipgb20161108_wk45.zip,ipgb20161108.xml
2016,46,ipgb20161115_wk46.zip,ipgb20161115.xml
2016,47,ipgb20161122_wk47.zip,ipgb20161122.xml
2016,48,ipgb20161129_wk48.zip,ipgb20161129.xml
2016,49,ipgb20161206_wk49.zip,ipgb20161206.xml
2016,50,ipgb20161213_wk50.zip,ipgb20161213.xml
2016,51,ipgb20161220_wk51.zip,ipgb20161220.xml
2016,52,ipgb20161227_wk52.zip,ipgb20161227.xml
2017,1,ipgb20170103_wk01.zip,ipgb20170103.xml
2017,2,ipgb20170110_wk02.zip,ipgb20170110.xml
2017,3,ipgb20170117_wk03.zip,ipgb20170117.xml
2017,4,ipgb20170124_wk04.zip,ipgb20170124.xml
2017,5,ipgb20170131_wk05.zip,ipgb20170131.xml
2017,6,ipgb20170207_wk06.zip,ipgb20170207.xml
2017,7,ipgb20170214_wk07.zip,ipgb20170214.xml
2017,8,ipgb20170221_wk08.zip,ipgb20170221.xml
2017,9,ipgb20170228_wk09.zip,ipgb20170228.xml
2017,10,ipgb20170307_wk10.zip,ipgb20170307.xml
2017,11,ipgb20170314_wk11.zip,ipgb20170314.xml
2017,12,ipgb20170321_wk12.zip,ipgb20170321.xml
2017,13,ipgb20170328_wk13.zip,ipgb20170328.xml
2017,14,ipgb20170404_wk14.zip,ipgb20170404.xml
2017,15,ipgb20170411_wk15.zip,ipgb20170411.xml
2017,16,ipgb20170418_wk16.zip,ipgb20170418.xml
2017,17,ipgb20170425_wk17.zip,ipgb20170425.xml
2017,18,ipgb20170502_wk18.zip,ipgb20170502.xml
2017,19,ipgb20170509_wk19.zip,ipgb20170509.xml
2017,20,ipgb20170516_wk20.zip,ipgb20170516.xml
2017,21,ipgb20170523_wk21.zip,ipgb20170523.xml
2017,22,ipgb20170530_wk22.zip,ipgb20170530.xml
2017,23,ipgb20170606_wk23.zip,ipgb20170606.xml
2017,24,ipgb20170613_wk24.zip,ipgb20170613.xml
2017,25,ipgb20170620_wk25.zip,ipgb20170620.xml
2017,26,ipgb20170627_wk26.zip,ipgb20170627.xml
2017,27,ipgb20170704_wk27.zip,ipgb20170704.xml
2017,28,ipgb20170711_wk28.zip,ipgb20170711.xml
2017,29,ipgb20170718_wk29.zip,ipgb20170718.xml
2017,30,ipgb20170725_wk30.zip,ipgb20170725.xml
2017,31,ipgb20170801_wk31.zip,ipgb20170801.xml
2017,32,ipgb20170808_wk32.zip,ipgb20170808.xml
2017,33,ipgb20170815_wk33.zip,ipgb20170815.xml
2017,34,ipgb20170822_wk34.zip,ipgb20170822.xml
2017,35,ipgb20170829_wk35.zip,ipgb20170829.xml
2017,36,ipgb20170905_wk36.zip,ipgb20170905.xml
2017,37,ipgb20170912_wk37.zip,ipgb20170912.xml
2017,38,ipgb20170919_wk38.zip,ipgb20170919.xml
2017,39,ipgb20170926_wk39.zip,ipgb20170926.xml
2017,40,ipgb20171003_wk40.zip,ipgb20171003.xml
2017,41,ipgb20171010_wk41.zip,ipgb20171010.xml
2017,42,ipgb20171017_wk42.zip,ipgb20171017.xml
2017,43,ipgb20171024_wk43.zip,ipgb20171024.xml
2017,44,ipgb20171031_wk44.zip,ipgb20171031.xml
2017,45,ipgb20171107_wk45.zip,ipgb20171107.xml
2017,46,ipgb20171114_wk46.zip,ipgb20171114.xml
2017,47,ipgb20171121_wk47.zip,ipgb20171121.xml
2017,48,ipgb20171128_wk48.zip,ipgb20171128.xml
2017,49,ipgb20171205_wk49.zip,ipgb20171205.xml
2017,50,ipgb20171212_wk50.zip,ipgb20171212.xml
2017,51,ipgb20171219_wk51.zip,ipgb20171219.xml
2017,52,ipgb20171226_wk52.zip,ipgb20171226.xml
2018,1,ipgb20180102_wk01.zip,ipgb20180102.xml
2018,2,ipgb20180109_wk02.zip,ipgb20180109.xml
2018,3,ipgb20180116_wk03.zip,ipgb20180116.xml
2018,4,ipgb20180123_wk04.zip,ipgb20180123.xml
2018,5,ipgb20180130_wk05.zip,ipgb20180130.xml
2018,6,ipgb20180206_wk06.zip,ipgb20180206.xml
2018,7,ipgb20180213_wk07.zip,ipgb20180213.xml
2018,8,ipgb20180220_wk08.zip,ipgb20180220.xml
2018,9,ipgb20180227_wk09.zip,ipgb20180227.xml
2018,10,ipgb20180306_wk10.zip,ipgb20180306.xml
2018,11,ipgb20180313_wk11.zip,ipgb20180313.xml
2018,12,ipgb20180320_wk12.zip,ipgb20180320.xml
2018,13,ipgb20180327_wk13.zip,ipgb20180327.xml
2018,14,ipgb20180403_wk14.zip,ipgb20180403.xml
2018,15,ipgb20180410_wk15.zip,ipgb20180410.xml
2018,16,ipgb20180417_wk16.zip,ipgb20180417.xml
2018,17,ipgb20180424_wk17.zip,ipgb20180424.xml
2018,18,ipgb20180501_wk18.zip,ipgb20180501.xml
2018,19,ipgb20180508_wk19.zip,ipgb20180508.xml
2018,20,ipgb20180515_wk20.zip,ipgb20180515.xml
2018,21,ipgb20180522_wk21.zip,ipgb20180522.xml
2018,22,ipgb20180529_wk22.zip,ipgb20180529.xml
2018,23,ipgb20180605_wk23.zip,ipgb20180605.xml
2018,24,ipgb20180612_wk24.zip,ipgb20180612.xml
2018,25,ipgb20180619_wk25.zip,ipgb20180619.xml
2018,26,ipgb20180626_wk26.zip,ipgb20180626.xml
2018,27,ipgb20180703_wk27.zip,ipgb20180703.xml
2018,28,ipgb20180710_wk28.zip,ipgb20180710.xml
2018,29,ipgb20180717_wk29.zip,ipgb20180717.xml
2018,30,ipgb20180724_wk30.zip,ipgb20180724.xml
2018,31,ipgb20180731_wk31.zip,ipgb20180731.xml
2018,32,ipgb20180807_wk32.zip,ipgb20180807.xml
2018,33,ipgb20180814_wk33.zip,ipgb20180814.xml
2018,34,ipgb20180821_wk34.zip,ipgb20180821.xml
2018,35,ipgb20180828_wk35.zip,ipgb20180828.xml
2018,36,ipgb20180904_wk36.zip,ipgb20180904.xml
2018,37,ipgb20180911_wk37.zip,ipgb20180911.xml
2018,38,ipgb20180918_wk38.zip,ipgb20180918.xml
2018,39,ipgb20180925_wk39.zip,ipgb20180925.xml
2018,40,ipgb20181002_wk40.zip,ipgb20181002.xml
2018,41,ipgb20181009_wk41.zip,ipgb20181009.xml
2018,42,ipgb20181016_wk42.zip,ipgb20181016.xml
2018,43,ipgb20181023_wk43.zip,ipgb20181023.xml
2018,44,ipgb20181030_wk44.zip,ipgb20181030.xml
2018,45,ipgb20181106_wk45.zip,ipgb20181106.xml
2018,46,ipgb20181113_wk46.zip,ipgb20181113.xml
2018,47,ipgb20181120_wk47.zip,ipgb20181120.xml
2018,48,ipgb20181127_wk48.zip,ipgb20181127.xml
2018,49,ipgb20181204_wk49.zip,ipgb20181204.xml
2018,50,ipgb20181211_wk50.zip,ipgb20181211.xml
2018,51,ipgb20181218_wk51.zip,ipgb20181218.xml
2018,52,ipgb20181225_wk52.zip,ipgb20181225.xml
